"Time of Day","Process Name","PID","Operation","Path","Result","Detail","TID"
"6:50:08.1047563 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1047640 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates\D559A586669B08F46A30A133F8A9ED3D038E2EA8","SUCCESS","Desired Access: Read","2372"
"6:50:08.1047753 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates\D559A586669B08F46A30A133F8A9ED3D038E2EA8\Blob","BUFFER OVERFLOW","Length: 12","2372"
"6:50:08.1047843 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates\D559A586669B08F46A30A133F8A9ED3D038E2EA8\Blob","BUFFER OVERFLOW","Length: 144","2372"
"6:50:08.1047978 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates\D559A586669B08F46A30A133F8A9ED3D038E2EA8\Blob","SUCCESS","Type: REG_BINARY, Length: 1,095, Data: 04 00 00 00 01 00 00 00 10 00 00 00 AC D8 0E A2","2372"
"6:50:08.1048080 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates\D559A586669B08F46A30A133F8A9ED3D038E2EA8","SUCCESS","","2372"
"6:50:08.1048264 PM","banload1.exe","2664","RegEnumKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates","SUCCESS","Index: 2, Name: FEE449EE0E3965A5246F000E87FDE2A065FD89D4","2372"
"6:50:08.1048388 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1048463 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates\FEE449EE0E3965A5246F000E87FDE2A065FD89D4","SUCCESS","Desired Access: Read","2372"
"6:50:08.1048553 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates\FEE449EE0E3965A5246F000E87FDE2A065FD89D4\Blob","BUFFER OVERFLOW","Length: 12","2372"
"6:50:08.1048660 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates\FEE449EE0E3965A5246F000E87FDE2A065FD89D4\Blob","BUFFER OVERFLOW","Length: 144","2372"
"6:50:08.1048746 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates\FEE449EE0E3965A5246F000E87FDE2A065FD89D4\Blob","SUCCESS","Type: REG_BINARY, Length: 566, Data: 19 00 00 00 01 00 00 00 10 00 00 00 ED BC CD D5","2372"
"6:50:08.1048846 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates\FEE449EE0E3965A5246F000E87FDE2A065FD89D4","SUCCESS","","2372"
"6:50:08.1049004 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\Certificates","SUCCESS","","2372"
"6:50:08.1049115 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1049192 PM","banload1.exe","2664","RegCreateKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CRLs","SUCCESS","Desired Access: Read/Write, Delete, Disposition: REG_OPENED_EXISTING_KEY","2372"
"6:50:08.1049382 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CRLs","SUCCESS","Query: Cached, SubKeys: 1, Values: 0","2372"
"6:50:08.1049468 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CRLs","SUCCESS","Query: Cached, SubKeys: 1, Values: 0","2372"
"6:50:08.1049551 PM","banload1.exe","2664","RegEnumKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CRLs","SUCCESS","Index: 0, Name: A377D1B1C0538833035211F4083D00FECC414DAB","2372"
"6:50:08.1049677 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CRLs","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1049750 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CRLs\A377D1B1C0538833035211F4083D00FECC414DAB","SUCCESS","Desired Access: Read","2372"
"6:50:08.1049845 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CRLs\A377D1B1C0538833035211F4083D00FECC414DAB\Blob","BUFFER OVERFLOW","Length: 12","2372"
"6:50:08.1049931 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CRLs\A377D1B1C0538833035211F4083D00FECC414DAB\Blob","BUFFER OVERFLOW","Length: 144","2372"
"6:50:08.1050033 PM","banload1.exe","2664","RegQueryValue","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CRLs\A377D1B1C0538833035211F4083D00FECC414DAB\Blob","SUCCESS","Type: REG_BINARY, Length: 481, Data: 03 00 00 00 01 00 00 00 14 00 00 00 A3 77 D1 B1","2372"
"6:50:08.1050129 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CRLs\A377D1B1C0538833035211F4083D00FECC414DAB","SUCCESS","","2372"
"6:50:08.1050331 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CRLs","SUCCESS","","2372"
"6:50:08.1050442 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1050518 PM","banload1.exe","2664","RegCreateKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CTLs","SUCCESS","Desired Access: Read/Write, Delete, Disposition: REG_OPENED_EXISTING_KEY","2372"
"6:50:08.1050690 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1050778 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1050895 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA\CTLs","SUCCESS","","2372"
"6:50:08.1050973 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\CA","SUCCESS","","2372"
"6:50:08.1051149 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1051221 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: Name","2372"
"6:50:08.1051354 PM","banload1.exe","2664","RegCreateKey","HKLM\Software\WOW6432Node\Policies\Microsoft\SystemCertificates\CA","REPARSE","Desired Access: Read/Write, Delete","2372"
"6:50:08.1051544 PM","banload1.exe","2664","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA","SUCCESS","Desired Access: Read/Write, Delete, Disposition: REG_OPENED_EXISTING_KEY","2372"
"6:50:08.1051708 PM","banload1.exe","2664","RegSetInfoKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
"6:50:08.1051828 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1051914 PM","banload1.exe","2664","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\Certificates","SUCCESS","Desired Access: Read/Write, Delete, Disposition: REG_OPENED_EXISTING_KEY","2372"
"6:50:08.1052107 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1052193 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1052282 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\Certificates","SUCCESS","","2372"
"6:50:08.1052391 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1052467 PM","banload1.exe","2664","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\CRLs","SUCCESS","Desired Access: Read/Write, Delete, Disposition: REG_OPENED_EXISTING_KEY","2372"
"6:50:08.1052647 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1052738 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1052827 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\CRLs","SUCCESS","","2372"
"6:50:08.1052933 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1053008 PM","banload1.exe","2664","RegCreateKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\CTLs","SUCCESS","Desired Access: Read/Write, Delete, Disposition: REG_OPENED_EXISTING_KEY","2372"
"6:50:08.1053181 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1053265 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1053355 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA\CTLs","SUCCESS","","2372"
"6:50:08.1053428 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\CA","SUCCESS","","2372"
"6:50:08.1053566 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1053636 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: Name","2372"
"6:50:08.1053764 PM","banload1.exe","2664","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\EnterpriseCertificates\CA\PhysicalStores","REPARSE","Desired Access: Read","2372"
"6:50:08.1053889 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA\PhysicalStores","NAME NOT FOUND","Desired Access: Read","2372"
"6:50:08.1054049 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1054124 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: Name","2372"
"6:50:08.1054241 PM","banload1.exe","2664","RegCreateKey","HKLM\Software\WOW6432Node\Microsoft\EnterpriseCertificates\CA","REPARSE","Desired Access: Read/Write, Delete","2372"
"6:50:08.1054400 PM","banload1.exe","2664","RegCreateKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA","SUCCESS","Desired Access: Read/Write, Delete, Disposition: REG_OPENED_EXISTING_KEY","2372"
"6:50:08.1054545 PM","banload1.exe","2664","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
"6:50:08.1054625 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA","SUCCESS","","2372"
"6:50:08.1054773 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1054842 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: Name","2372"
"6:50:08.1054960 PM","banload1.exe","2664","RegCreateKey","HKLM\Software\WOW6432Node\Microsoft\EnterpriseCertificates\CA","REPARSE","Desired Access: Read/Write, Delete","2372"
"6:50:08.1055114 PM","banload1.exe","2664","RegCreateKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA","SUCCESS","Desired Access: Read/Write, Delete, Disposition: REG_OPENED_EXISTING_KEY","2372"
"6:50:08.1055247 PM","banload1.exe","2664","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
"6:50:08.1055365 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1055452 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA","SUCCESS","Desired Access: Read","2372"
"6:50:08.1055578 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1055653 PM","banload1.exe","2664","RegCreateKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA\Certificates","SUCCESS","Desired Access: Read/Write, Delete, Disposition: REG_OPENED_EXISTING_KEY","2372"
"6:50:08.1055825 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1055910 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA\Certificates","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1055999 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA\Certificates","SUCCESS","","2372"
"6:50:08.1056106 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1056179 PM","banload1.exe","2664","RegCreateKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA\CRLs","SUCCESS","Desired Access: Read/Write, Delete, Disposition: REG_OPENED_EXISTING_KEY","2372"
"6:50:08.1056359 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1056443 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA\CRLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1056533 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA\CRLs","SUCCESS","","2372"
"6:50:08.1056638 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1056711 PM","banload1.exe","2664","RegCreateKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA\CTLs","SUCCESS","Desired Access: Read/Write, Delete, Disposition: REG_OPENED_EXISTING_KEY","2372"
"6:50:08.1056885 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1056983 PM","banload1.exe","2664","RegQueryKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA\CTLs","SUCCESS","Query: Cached, SubKeys: 0, Values: 0","2372"
"6:50:08.1057071 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA\CTLs","SUCCESS","","2372"
"6:50:08.1057147 PM","banload1.exe","2664","RegCloseKey","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\CA","SUCCESS","","2372"
"6:50:08.1057811 PM","banload1.exe","2664","RegQueryKey","HKU","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1057887 PM","banload1.exe","2664","RegQueryKey","HKU","SUCCESS","Query: Name","2372"
"6:50:08.1058003 PM","banload1.exe","2664","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","2372"
"6:50:08.1058148 PM","banload1.exe","2664","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1058215 PM","banload1.exe","2664","RegQueryKey","HKCU","SUCCESS","Query: Name","2372"
"6:50:08.1058332 PM","banload1.exe","2664","RegOpenKey","HKCU\Software\Microsoft\SystemCertificates\Disallowed\PhysicalStores","NAME NOT FOUND","Desired Access: Read","2372"
"6:50:08.1058467 PM","banload1.exe","2664","RegCloseKey","HKCU","SUCCESS","","2372"
"6:50:08.1058746 PM","banload1.exe","2664","RegQueryKey","HKU","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1058830 PM","banload1.exe","2664","RegQueryKey","HKU","SUCCESS","Query: Name","2372"
"6:50:08.1058936 PM","banload1.exe","2664","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","2372"
"6:50:08.1059068 PM","banload1.exe","2664","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1059137 PM","banload1.exe","2664","RegQueryKey","HKCU","SUCCESS","Query: Name","2372"
"6:50:08.1059251 PM","banload1.exe","2664","RegCreateKey","HKCU\Software\Microsoft\SystemCertificates\Disallowed","SUCCESS","Desired Access: Read/Write, Delete, Disposition: REG_OPENED_EXISTING_KEY","2372"
"6:50:08.1059456 PM","banload1.exe","2664","RegSetInfoKey","HKCU\Software\Microsoft\SystemCertificates\Disallowed","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
"6:50:08.1059534 PM","banload1.exe","2664","RegCloseKey","HKCU","SUCCESS","","2372"
"6:50:08.1059613 PM","banload1.exe","2664","RegCloseKey","HKCU\Software\Microsoft\SystemCertificates\Disallowed","SUCCESS","","2372"
"6:50:08.1059738 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1059805 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: Name","2372"
"6:50:08.1059942 PM","banload1.exe","2664","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\SystemCertificates\TrustedPublisher\Safer","REPARSE","Desired Access: Read","2372"
"6:50:08.1060040 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\TrustedPublisher\Safer","NAME NOT FOUND","Desired Access: Read","2372"
"6:50:08.1060269 PM","banload1.exe","2664","RegQueryKey","HKU","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1060336 PM","banload1.exe","2664","RegQueryKey","HKU","SUCCESS","Query: Name","2372"
"6:50:08.1060441 PM","banload1.exe","2664","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","2372"
"6:50:08.1060565 PM","banload1.exe","2664","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1060633 PM","banload1.exe","2664","RegQueryKey","HKCU","SUCCESS","Query: Name","2372"
"6:50:08.1060745 PM","banload1.exe","2664","RegOpenKey","HKCU\Software\Policies\Microsoft\SystemCertificates\TrustedPublisher\Safer","NAME NOT FOUND","Desired Access: Read","2372"
"6:50:08.1060874 PM","banload1.exe","2664","RegCloseKey","HKCU","SUCCESS","","2372"
"6:50:08.1060975 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1061041 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: Name","2372"
"6:50:08.1061164 PM","banload1.exe","2664","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\SystemCertificates\TrustedPublisher\Safer","REPARSE","Desired Access: Read","2372"
"6:50:08.1061257 PM","banload1.exe","2664","RegOpenKey","HKLM\SOFTWARE\Microsoft\SystemCertificates\TrustedPublisher\Safer","NAME NOT FOUND","Desired Access: Read","2372"
"6:50:08.1061696 PM","banload1.exe","2664","RegQueryKey","HKU","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1061765 PM","banload1.exe","2664","RegQueryKey","HKU","SUCCESS","Query: Name","2372"
"6:50:08.1061873 PM","banload1.exe","2664","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","2372"
"6:50:08.1062005 PM","banload1.exe","2664","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:50:08.1062074 PM","banload1.exe","2664","RegQueryKey","HKCU","SUCCESS","Query: Name","2372"
"6:50:08.1062517 PM","banload1.exe","2664","RegCreateKey","HKCU\Software\Microsoft\SystemCertificates\Disallowed","SUCCESS","Desired Access: Read/Write, Delete, Disposition: REG_OPENED_EXISTING_KEY","2372"
"6:50:08.1062770 PM","banload1.exe","2664","RegSetInfoKey","HKCU\Software\Microsoft\SystemCertificates\Disallowed","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
"6:50:08.1062850 PM","banload1.exe","2664","RegCloseKey","HKCU","SUCCESS","","2372"
"6:50:08.1062980 PM","banload1.exe","2664","RegQueryKey","HKCU\Software\Microsoft\SystemCertificates\Disallowed","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:50:08.1063055 PM","banload1.exe","2664","RegOpenKey","HKCU\Software\Microsoft\SystemCertificates\Disallowed","SUCCESS","Desired Access: Read","2372"
"6:50:08.1063182 PM","banload1.exe","2664","RegQueryKey","HKCU\Software\Microsoft\SystemCertificates\Disallowed","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
